order_id,customer_id,restaurant_id,order_date,order_hour,is_weekend,cuisine,order_value,delivery_fee,discount,promo_code,distance_km,traffic_condition,driver_id,delivery_time_min,delivery_rating,weather,status
O000204,C02152,R0299,2024-03-30,21,1,Biryani,253,46,25,SAVE50,14.0,Low,D0578,91.0,2.0,Clear,Delivered
O000205,C00656,R0076,2024-07-22,12,0,Burgers,356,42,36,FEST10,5.95,Low,D0332,53.0,2.0,Clear,Delivered
O000206,C04393,R0006,2024-08-10,22,1,Rolls & Wraps,187,38,0,NONE,3.97,Low,D0411,37.0,3.0,Clear,Delivered
O000207,C01756,R0093,2024-06-06,19,0,Mexican,245,29,0,NONE,5.55,Heavy,D0560,50.0,3.0,Clear,Delivered
O000208,C03445,R0099,2024-02-24,20,1,Biryani,162,44,0,NONE,3.85,Low,D0385,42.0,2.0,Clear,Delivered
O000209,C02763,R0523,2024-04-12,17,0,Rolls & Wraps,155,23,0,NONE,0.55,Moderate,D0519,15.0,5.0,Clear,Delivered
O000210,C00206,R0425,2024-01-06,23,1,Rolls & Wraps,121,16,0,NONE,2.59,Low,D0540,30.0,3.0,Clear,Delivered
O000211,C00155,R0623,2024-04-29,10,0,South Indian,193,29,0,NONE,2.19,Low,D0455,21.0,4.0,Rain,Delivered
O000212,C02735,R0466,2024-08-04,15,1,South Indian,157,21,0,NONE,2.4,Heavy,D0357,36.0,3.0,Clear,Delivered
O000213,C02889,R0476,2024-12-18,12,0,Biryani,108,54,0,NONE,10.66,Heavy,D0398,72.0,2.0,Clear,Delivered
O000214,C00087,R0062,2024-03-07,12,0,Seafood,378,26,76,WELCOME20,4.17,Heavy,D0397,39.0,4.0,Clear,Delivered
O000215,C02651,R0654,2024-01-21,20,1,North Indian,525,15,0,NONE,2.02,Moderate,D0477,33.0,4.0,Clear,Delivered
O000216,C00047,R0774,2024-04-20,18,1,Burgers,154,29,15,SAVE50,1.16,Heavy,D0242,26.0,3.0,Clear,Delivered
O000217,C02803,R0275,2024-02-28,8,0,Rolls & Wraps,206,23,0,NONE,2.52,Low,D0513,44.0,1.0,Rain,Delivered
O000218,C04852,R0470,2024-09-16,21,0,North Indian,374,23,0,NONE,2.34,Heavy,D0060,34.0,2.0,Clear,Delivered
O000219,C00313,R0096,2024-01-03,10,0,Chinese,165,29,0,NONE,2.94,Low,D0403,27.0,5.0,Clear,Delivered
O000220,C04600,R0369,2024-12-26,19,0,Pizza,155,27,0,NONE,2.46,Low,D0089,39.0,3.0,Clear,Delivered
O000221,C01201,R0340,2024-11-16,19,1,North Indian,209,41,0,NONE,4.83,Heavy,D0063,61.0,2.0,Rain,Delivered
O000222,C02555,R0376,2024-07-02,20,0,Pizza,216,25,43,WELCOME20,3.98,Low,D0286,45.0,4.0,Clear,Delivered
O000223,C04043,R0335,2024-12-08,19,1,South Indian,171,33,0,NONE,3.6,Heavy,D0148,39.0,3.0,Clear,Delivered
O000224,C02562,R0223,2024-08-22,13,0,Biryani,154,25,0,NONE,2.87,Heavy,D0569,41.0,3.0,Clear,Delivered
O000225,C04184,R0542,2024-12-29,11,1,Biryani,90,22,9,SAVE50,0.86,Moderate,D0566,16.0,5.0,Clear,Delivered
O000226,C04132,R0351,2024-04-14,17,1,Biryani,79,32,0,NONE,3.69,Low,D0584,37.0,4.0,Clear,Delivered
O000227,C01955,R0303,2024-12-30,6,0,Italian,308,34,0,NONE,4.86,Heavy,D0428,35.0,4.0,Clear,Delivered
O000228,C01228,R0523,2024-03-08,17,0,Continental,142,17,0,NONE,1.27,Low,D0156,20.0,5.0,Rain,Delivered
O000229,C04627,R0516,2024-05-12,11,1,Biryani,128,26,13,SAVE50,2.67,Moderate,D0106,29.0,3.0,Rain,Delivered
O000230,C04653,R0793,2024-12-12,19,0,Biryani,201,21,0,NONE,1.64,Heavy,D0182,40.0,3.0,Clear,Delivered
O000231,C02564,R0231,2024-05-18,14,1,Desserts,366,46,0,NONE,14.0,Heavy,D0109,90.0,1.0,Clear,Delivered
O000232,C04187,R0322,2024-03-19,20,0,Korean,136,26,27,WELCOME20,3.02,Low,D0332,52.0,1.0,Clear,Delivered
O000233,C01430,R0058,2024-01-23,18,0,Rolls & Wraps,193,29,0,NONE,3.19,Low,D0215,30.0,4.0,Clear,Delivered
O000234,C03937,R0675,2024-02-25,16,1,South Indian,107,46,0,NONE,14.0,Low,D0114,85.0,1.0,Rain,Delivered
O000235,C03961,R0075,2024-05-12,19,1,North Indian,177,41,35,WELCOME20,14.0,Heavy,D0095,95.0,1.0,Clear,Delivered
O000236,C03816,R0456,2024-06-06,12,0,North Indian,156,54,16,FEST10,7.1,Low,D0006,52.0,3.0,Clear,Delivered
O000237,C01160,R0576,2024-07-21,21,1,Chinese,79,26,8,FEST10,4.13,Heavy,D0460,49.0,3.0,Clear,Delivered
O000238,C00708,R0545,2024-10-31,7,0,Italian,139,27,14,SAVE50,3.16,Low,D0035,41.0,3.0,Rain,Delivered
O000239,C00009,R0363,2024-01-06,13,1,North Indian,190,29,0,NONE,1.15,Heavy,D0515,40.0,2.0,Clear,Delivered
O000240,C01572,R0577,2024-11-10,7,1,Italian,167,36,0,NONE,3.82,Moderate,D0226,42.0,2.0,Clear,Delivered
O000241,C01299,R0378,2024-08-03,18,1,Chinese,201,30,40,WELCOME20,4.69,Moderate,D0014,37.0,4.0,Clear,Delivered
O000242,C01509,R0013,2024-10-09,13,0,Korean,79,21,0,NONE,1.77,Heavy,D0567,23.0,3.0,Rain,Delivered
O000243,C02056,R0199,2024-10-10,7,0,South Indian,175,23,0,NONE,1.23,Low,D0269,28.0,2.0,Rain,Delivered
O000244,C00351,R0628,2024-12-02,19,0,Biryani,201,41,0,NONE,4.15,Low,D0157,47.0,3.0,Clear,Delivered
O000245,C02840,R0632,2024-02-04,22,1,South Indian,96,43,10,SAVE50,4.13,Low,D0086,41.0,3.0,Clear,Delivered
O000246,C00971,R0240,2024-08-01,8,0,South Indian,95,22,0,NONE,2.13,Low,D0430,27.0,3.0,Rain,Delivered
O000247,C02302,R0051,2024-12-04,12,0,Burgers,249,21,50,WELCOME20,2.14,Low,D0453,31.0,3.0,Clear,Delivered
O000248,C03835,R0230,2024-09-25,12,0,Burgers,249,30,25,SAVE50,4.35,Low,D0208,42.0,3.0,Clear,Delivered
O000249,C04158,R0418,2024-02-06,19,0,North Indian,153,17,0,NONE,0.75,Heavy,D0089,22.0,4.0,Clear,Delivered
O000250,C03652,R0698,2024-08-17,14,1,Desserts,209,22,0,NONE,0.46,Heavy,D0460,16.0,3.0,Clear,Delivered
O000251,C03328,R0038,2024-10-26,20,1,Chinese,293,20,0,NONE,0.66,Heavy,D0588,28.0,5.0,Clear,Delivered
O000252,C03563,R0306,2024-04-13,15,1,Burgers,240,61,0,NONE,14.0,Moderate,D0337,88.0,1.0,Rain,Delivered
O000253,C02580,R0151,2024-08-24,4,1,Rolls & Wraps,201,62,20,SAVE50,11.52,Low,D0323,70.0,2.0,Clear,Delivered
O000254,C01924,R0365,2024-11-10,11,1,Korean,158,20,32,WELCOME20,1.69,Low,D0431,25.0,3.0,Clear,Delivered
O000255,C03226,R0534,2024-07-14,13,1,Chinese,216,32,0,NONE,5.69,Heavy,D0433,59.0,3.0,Rain,Delivered
O000256,C01799,R0309,2024-03-13,19,0,Pizza,116,19,0,NONE,0.92,Low,D0553,32.0,3.0,Clear,Delivered
O000257,C00037,R0293,2024-07-24,19,0,Rolls & Wraps,191,19,0,NONE,2.17,Low,D0399,55.0,1.0,Rain,Delivered
O000258,C04176,R0030,2024-08-07,19,0,South Indian,258,15,0,NONE,2.53,Low,D0521,42.0,2.0,Clear,Delivered
O000259,C02321,R0004,2024-05-30,7,0,Pizza,466,17,47,FEST10,1.32,Moderate,D0286,39.0,4.0,Clear,Delivered
O000260,C02076,R0519,2024-09-11,13,0,Chinese,422,26,0,NONE,4.51,Heavy,D0473,39.0,4.0,Clear,Delivered
O000261,C00369,R0296,2024-06-10,19,0,South Indian,228,24,0,NONE,1.43,Low,D0472,27.0,4.0,Clear,Delivered
O000262,C03009,R0449,2024-11-24,19,1,Desserts,90,28,18,WELCOME20,4.14,Heavy,D0440,50.0,2.0,Clear,Delivered
O000263,C01707,R0713,2024-10-22,18,0,Burgers,198,15,0,NONE,2.25,Moderate,D0318,38.0,3.0,Rain,Delivered
O000264,C03816,R0587,2024-10-27,14,1,Rolls & Wraps,93,43,9,FEST10,5.31,Moderate,D0176,57.0,2.0,Clear,Delivered
O000265,C03769,R0214,2024-07-15,0,0,North Indian,263,22,0,NONE,2.35,Moderate,D0359,22.0,2.0,Clear,Delivered
O000266,C00310,R0040,2024-03-14,18,0,North Indian,148,20,0,NONE,2.36,Moderate,D0271,19.0,5.0,Clear,Delivered
O000267,C02458,R0144,2024-09-28,12,1,North Indian,240,25,0,NONE,2.42,Heavy,D0105,33.0,4.0,Clear,Delivered
O000268,C04850,R0311,2024-01-27,13,1,Pizza,79,30,0,NONE,3.03,Heavy,D0408,43.0,4.0,Clear,Delivered
O000269,C00085,R0368,2024-07-12,18,0,North Indian,408,24,0,NONE,1.81,Low,D0561,27.0,3.0,Rain,Delivered
O000270,C00288,R0354,2024-01-21,15,1,Chinese,225,42,22,SAVE50,11.75,Low,D0497,58.0,2.0,Clear,Delivered
O000271,C03763,R0638,2024-07-16,14,0,South Indian,106,22,0,NONE,0.79,Heavy,D0551,17.0,4.0,Clear,Delivered
O000272,C03931,R0690,2024-09-13,14,0,North Indian,79,52,0,NONE,8.47,Low,D0233,50.0,2.0,Clear,Delivered
O000273,C01462,R0640,2024-06-05,20,0,Rolls & Wraps,119,31,0,NONE,5.5,Low,D0254,39.0,4.0,Clear,Delivered
O000274,C02118,R0155,2024-06-04,16,0,Continental,126,29,0,NONE,1.73,Moderate,D0282,20.0,3.0,Rain,Delivered
O000275,C00572,R0563,2024-02-16,19,0,Chinese,154,42,15,SAVE50,7.05,Moderate,D0491,47.0,4.0,Clear,Delivered
O000276,C00776,R0118,2024-04-22,8,0,North Indian,91,31,18,WELCOME20,4.66,Moderate,D0014,38.0,3.0,Clear,Delivered
O000277,C02078,R0481,2024-06-15,18,1,Rolls & Wraps,313,18,0,NONE,1.99,Heavy,,,,Clear,Cancelled
O000278,C03896,R0650,2024-11-18,7,0,Korean,169,59,0,NONE,8.47,Low,D0420,35.0,5.0,Clear,Delivered
O000279,C03835,R0568,2024-12-01,20,1,Desserts,337,49,0,NONE,13.93,Low,D0507,87.0,1.0,Clear,Delivered
O000280,C02034,R0228,2024-12-18,1,0,Rolls & Wraps,79,16,0,NONE,2.73,Low,D0572,24.0,5.0,Clear,Delivered
O000281,C04964,R0453,2024-02-07,20,0,Pizza,271,24,0,NONE,2.85,Heavy,D0047,36.0,4.0,Clear,Delivered
O000282,C00392,R0520,2024-04-20,17,1,Seafood,223,34,0,NONE,3.25,Moderate,D0156,29.0,2.0,Clear,Delivered
O000283,C00097,R0102,2024-06-22,19,1,Pizza,187,44,19,FEST10,5.56,Low,,,,Clear,Cancelled
O000284,C01211,R0112,2024-08-27,12,0,Italian,413,42,0,NONE,4.77,Heavy,D0394,60.0,1.0,Clear,Delivered
O000285,C01717,R0033,2024-09-19,17,0,Burgers,85,33,0,NONE,3.61,Heavy,D0478,27.0,4.0,Clear,Delivered
O000286,C02428,R0329,2024-10-20,21,1,South Indian,137,36,0,NONE,4.95,Low,D0433,49.0,3.0,Clear,Delivered
O000287,C03748,R0798,2024-07-04,12,0,Italian,151,27,0,NONE,2.29,Heavy,D0084,30.0,3.0,Clear,Delivered
O000288,C00956,R0655,2024-07-27,5,1,South Indian,247,40,25,FEST10,5.76,Heavy,D0365,53.0,3.0,Clear,Delivered
O000289,C04275,R0467,2024-12-20,20,0,North Indian,193,49,0,NONE,7.35,Low,D0118,56.0,2.0,Clear,Delivered
O000290,C03812,R0057,2024-03-30,19,1,Biryani,469,25,0,NONE,4.28,Heavy,D0216,54.0,4.0,Clear,Delivered
O000291,C00255,R0393,2024-10-27,10,1,North Indian,111,17,22,WELCOME20,2.18,Low,D0175,18.0,4.0,Clear,Delivered
O000292,C02947,R0171,2024-09-22,13,1,Korean,92,50,0,NONE,14.0,Moderate,D0214,88.0,1.0,Clear,Delivered
O000293,C00010,R0338,2024-02-22,14,0,Chinese,225,18,22,SAVE50,2.61,Heavy,D0125,39.0,4.0,Clear,Delivered
O000294,C04401,R0434,2024-12-09,6,0,Desserts,204,16,0,NONE,2.71,Low,D0284,43.0,3.0,Rain,Delivered
O000295,C00914,R0192,2024-11-15,13,0,North Indian,327,44,0,NONE,14.0,Heavy,D0246,88.0,2.0,Clear,Delivered
O000296,C01226,R0357,2024-10-18,8,0,Burgers,212,20,21,SAVE50,2.7,Low,D0206,24.0,4.0,Clear,Delivered
O000297,C04545,R0555,2024-02-17,23,1,Biryani,79,32,16,WELCOME20,4.84,Heavy,D0569,50.0,2.0,Clear,Delivered
O000298,C02678,R0718,2024-02-22,23,0,Biryani,164,28,0,NONE,5.65,Moderate,D0065,45.0,4.0,Rain,Delivered
O000299,C02371,R0579,2024-09-12,18,0,Chinese,128,41,0,NONE,6.51,Low,D0353,54.0,2.0,Clear,Delivered
O000300,C00267,R0131,2024-02-10,16,1,South Indian,97,39,0,NONE,5.11,Heavy,D0372,44.0,2.0,Clear,Delivered
O000301,C00473,R0712,2024-02-12,22,0,North Indian,93,62,9,SAVE50,14.0,Low,D0545,92.0,1.0,Clear,Delivered
O000302,C01157,R0554,2024-05-29,19,0,Italian,244,42,24,SAVE50,9.69,Low,D0222,62.0,3.0,Clear,Delivered
O000303,C03081,R0459,2024-01-03,9,0,Biryani,79,21,16,WELCOME20,1.26,Moderate,D0566,31.0,3.0,Clear,Delivered
O000304,C02420,R0752,2024-09-26,12,0,Healthy,198,29,20,SAVE50,1.47,Heavy,D0161,26.0,4.0,Clear,Delivered
O000305,C04297,R0161,2024-07-21,19,1,Chinese,202,28,20,SAVE50,0.54,Low,D0360,23.0,4.0,Clear,Delivered
O000306,C00849,R0621,2024-01-30,22,0,Chinese,302,40,0,NONE,3.82,Heavy,D0573,52.0,3.0,Clear,Delivered
O000307,C04561,R0473,2024-07-22,13,0,South Indian,335,31,34,SAVE50,5.77,Low,D0353,34.0,4.0,Clear,Delivered
O000308,C03552,R0764,2024-01-21,9,1,Pizza,79,24,8,SAVE50,1.29,Moderate,D0441,23.0,4.0,Clear,Delivered
O000309,C01608,R0552,2024-01-27,20,1,South Indian,90,25,9,SAVE50,2.61,Heavy,,,,Rain,Cancelled
O000310,C01432,R0436,2024-06-30,11,1,Desserts,411,28,82,WELCOME20,4.33,Moderate,D0234,39.0,2.0,Clear,Delivered
O000311,C02973,R0256,2024-07-06,8,1,North Indian,312,16,0,NONE,2.74,Heavy,D0516,41.0,2.0,Clear,Delivered
O000312,C01174,R0728,2024-05-06,19,0,Continental,86,40,0,NONE,12.2,Moderate,D0026,80.0,1.0,Clear,Delivered
O000313,C00932,R0413,2024-08-20,18,0,Biryani,166,30,0,NONE,3.44,Low,D0496,27.0,4.0,Clear,Delivered
O000314,C04653,R0385,2024-05-25,14,1,Mexican,114,27,0,NONE,0.57,Heavy,D0176,30.0,2.0,Clear,Delivered
O000315,C02052,R0549,2024-08-07,7,0,Desserts,176,28,0,NONE,1.18,Moderate,D0324,18.0,4.0,Clear,Delivered
O000316,C00390,R0497,2024-05-11,1,1,Burgers,172,37,0,NONE,3.06,Low,D0018,36.0,3.0,Clear,Delivered
O000317,C00272,R0148,2024-09-24,14,0,Rolls & Wraps,219,37,0,NONE,3.5,Heavy,D0025,48.0,3.0,Clear,Delivered
O000318,C02184,R0476,2024-08-04,18,1,North Indian,219,25,0,NONE,2.97,Heavy,D0083,33.0,3.0,Clear,Delivered
O000319,C02104,R0228,2024-03-01,21,0,South Indian,183,28,0,NONE,2.7,Low,D0053,30.0,5.0,Clear,Delivered
O000320,C01341,R0566,2024-09-13,18,0,South Indian,161,16,0,NONE,0.68,Low,D0233,25.0,3.0,Clear,Delivered
O000321,C03230,R0237,2024-10-20,16,1,Biryani,95,27,0,NONE,2.19,Moderate,D0139,30.0,5.0,Clear,Delivered
O000322,C04781,R0442,2024-01-25,11,0,South Indian,131,24,0,NONE,0.72,Low,D0194,20.0,4.0,Clear,Delivered
O000323,C03166,R0427,2024-08-16,10,0,Chinese,406,27,0,NONE,6.53,Low,D0351,48.0,1.0,Rain,Delivered
O000324,C04576,R0089,2024-10-22,18,0,Burgers,265,49,26,SAVE50,14.0,Low,D0387,81.0,1.0,Rain,Delivered
O000325,C04906,R0746,2024-02-12,13,0,Pizza,116,37,23,WELCOME20,4.48,Heavy,D0475,37.0,5.0,Clear,Delivered
O000326,C04221,R0774,2024-12-02,10,0,Italian,187,18,0,NONE,2.68,Moderate,D0570,28.0,4.0,Clear,Delivered
O000327,C02692,R0346,2024-06-04,14,0,Chinese,79,45,0,NONE,10.45,Heavy,D0273,86.0,2.0,Clear,Delivered
O000328,C03600,R0673,2024-10-02,20,0,Burgers,98,15,20,WELCOME20,2.44,Heavy,D0468,34.0,4.0,Clear,Delivered
O000329,C00963,R0644,2024-12-01,8,1,Biryani,191,47,19,SAVE50,14.0,Low,D0379,73.0,1.0,Clear,Delivered
O000330,C00030,R0548,2024-12-28,9,1,South Indian,79,36,8,SAVE50,5.72,Low,D0147,28.0,4.0,Clear,Delivered
O000331,C02536,R0636,2024-08-06,18,0,Desserts,215,28,0,NONE,3.04,Low,D0588,29.0,2.0,Clear,Delivered
O000332,C01556,R0714,2024-09-20,18,0,Desserts,293,29,29,SAVE50,4.94,Low,,,,Clear,Cancelled
O000333,C03998,R0216,2024-04-04,10,0,Rolls & Wraps,254,18,0,NONE,1.62,Heavy,D0564,39.0,3.0,Rain,Delivered
O000334,C02091,R0021,2024-04-18,18,0,South Indian,137,44,27,WELCOME20,3.56,Low,,,,Rain,Cancelled
O000335,C00398,R0544,2024-11-14,19,0,Continental,443,51,89,WELCOME20,14.0,Heavy,D0112,95.0,1.0,Clear,Delivered
O000336,C02001,R0681,2024-05-28,8,0,Italian,147,21,29,WELCOME20,2.03,Moderate,D0545,21.0,3.0,Clear,Delivered
O000337,C04397,R0036,2024-11-03,19,1,Continental,257,29,0,NONE,2.23,Low,D0409,47.0,2.0,Clear,Delivered
O000338,C00381,R0077,2024-01-20,9,1,Pizza,193,30,0,NONE,3.11,Low,D0152,35.0,3.0,Clear,Delivered
O000339,C02085,R0661,2024-03-22,20,0,Biryani,211,27,0,NONE,2.69,Low,D0164,41.0,4.0,Clear,Delivered
O000340,C02016,R0163,2024-03-04,12,0,Italian,398,15,0,NONE,2.97,Low,D0394,36.0,3.0,Clear,Delivered
O000341,C00086,R0641,2024-07-15,12,0,Healthy,171,38,17,SAVE50,4.9,Heavy,D0563,37.0,3.0,Clear,Delivered
O000342,C01720,R0179,2024-01-31,19,0,Burgers,174,15,35,WELCOME20,1.17,Low,D0508,18.0,5.0,Clear,Delivered
O000343,C00321,R0660,2024-05-08,19,0,North Indian,126,28,25,WELCOME20,5.08,Heavy,D0454,40.0,3.0,Clear,Delivered
O000344,C00515,R0305,2024-12-28,12,1,Desserts,132,57,0,NONE,10.85,Heavy,D0283,91.0,1.0,Rain,Delivered
O000345,C02716,R0694,2024-10-23,22,0,South Indian,360,21,0,NONE,2.33,Moderate,D0518,43.0,3.0,Clear,Delivered
O000346,C04336,R0581,2024-10-11,14,0,Italian,306,29,0,NONE,1.61,Moderate,D0511,30.0,4.0,Clear,Delivered
O000347,C00080,R0710,2024-02-20,14,0,Desserts,79,44,16,WELCOME20,3.68,Heavy,D0526,31.0,3.0,Clear,Delivered
O000348,C03729,R0515,2024-05-16,11,0,Biryani,144,19,0,NONE,2.02,Heavy,D0516,21.0,2.0,Clear,Delivered
O000349,C02712,R0633,2024-09-11,7,0,South Indian,110,29,0,NONE,2.86,Moderate,D0224,20.0,5.0,Clear,Delivered
O000350,C01821,R0666,2024-01-09,20,0,Chinese,212,42,21,FEST10,3.35,Heavy,,,,Clear,Cancelled
O000351,C03092,R0304,2024-06-11,13,0,Biryani,208,30,0,NONE,4.05,Heavy,D0022,31.0,3.0,Clear,Delivered
O000352,C04605,R0044,2024-12-10,16,0,Biryani,79,25,8,FEST10,5.65,Moderate,D0318,36.0,4.0,Clear,Delivered
O000353,C04567,R0743,2024-02-01,20,0,Burgers,431,53,0,NONE,13.38,Low,D0276,84.0,1.0,Clear,Delivered
O000354,C01849,R0243,2024-12-03,8,0,Biryani,226,28,45,WELCOME20,4.09,Low,D0230,44.0,3.0,Clear,Delivered
O000355,C02781,R0193,2024-03-13,18,0,Korean,170,23,17,SAVE50,1.27,Heavy,D0257,22.0,3.0,Rain,Delivered
O000356,C00435,R0780,2024-03-11,13,0,Chinese,560,56,0,NONE,14.0,Heavy,D0390,86.0,1.0,Clear,Delivered
O000357,C04910,R0217,2024-03-14,20,0,Burgers,127,23,0,NONE,2.25,Low,D0036,45.0,2.0,Clear,Delivered
O000358,C03772,R0008,2024-12-11,14,0,Chinese,187,26,0,NONE,3.9,Low,D0033,34.0,3.0,Clear,Delivered
O000359,C02769,R0778,2024-08-13,22,0,North Indian,336,60,0,NONE,14.0,Low,D0548,72.0,2.0,Clear,Delivered
O000360,C00066,R0200,2024-10-07,13,0,North Indian,135,18,0,NONE,2.95,Heavy,D0289,32.0,3.0,Clear,Delivered
O000361,C04114,R0014,2024-05-17,6,0,Chinese,309,42,31,SAVE50,3.55,Moderate,D0417,23.0,5.0,Clear,Delivered
O000362,C03391,R0714,2024-11-22,18,0,Continental,158,15,32,WELCOME20,2.63,Low,D0366,23.0,5.0,Clear,Delivered
O000363,C04050,R0186,2024-08-05,9,0,North Indian,79,29,0,NONE,3.46,Low,D0122,33.0,2.0,Clear,Delivered
O000364,C03823,R0453,2024-08-12,9,0,South Indian,169,25,0,NONE,3.62,Heavy,D0237,31.0,4.0,Clear,Delivered
O000365,C00550,R0138,2024-10-08,16,0,Italian,79,28,0,NONE,1.67,Low,D0040,32.0,4.0,Clear,Delivered
O000366,C01243,R0631,2024-10-16,12,0,Healthy,200,48,20,FEST10,14.0,Moderate,,,,Clear,Cancelled
O000367,C04277,R0224,2024-09-12,17,0,Desserts,130,22,13,SAVE50,0.78,Low,D0065,25.0,3.0,Clear,Delivered
O000368,C01810,R0420,2024-02-14,19,0,Burgers,309,22,0,NONE,1.13,Low,D0451,28.0,3.0,Rain,Delivered
O000369,C04006,R0133,2024-11-19,21,0,Burgers,79,35,16,WELCOME20,6.23,Low,D0130,49.0,3.0,Clear,Delivered
O000370,C01932,R0585,2024-04-07,12,1,Pizza,79,38,0,NONE,3.22,Low,D0502,45.0,3.0,Clear,Delivered
O000371,C00309,R0511,2024-12-30,17,0,Italian,93,56,0,NONE,9.02,Moderate,D0130,46.0,3.0,Clear,Delivered
O000372,C01276,R0301,2024-05-24,20,0,Mexican,167,33,0,NONE,3.43,Heavy,D0096,50.0,3.0,Rain,Delivered
O000373,C00800,R0500,2024-02-15,18,0,South Indian,192,16,0,NONE,2.57,Moderate,D0381,38.0,3.0,Rain,Delivered
O000374,C02997,R0784,2024-04-28,13,1,Mexican,137,41,14,SAVE50,11.7,Heavy,D0165,82.0,1.0,Clear,Delivered
O000375,C02330,R0711,2024-08-02,8,0,North Indian,265,17,53,WELCOME20,0.92,Moderate,D0452,22.0,3.0,Clear,Delivered
O000376,C04891,R0225,2024-05-26,11,1,Rolls & Wraps,177,28,35,WELCOME20,2.69,Low,D0366,34.0,3.0,Clear,Delivered
O000377,C03662,R0145,2024-11-05,6,0,South Indian,274,42,0,NONE,3.81,Low,D0023,22.0,4.0,Clear,Delivered
O000378,C04387,R0230,2024-09-12,18,0,Continental,377,36,0,NONE,4.35,Heavy,D0264,35.0,3.0,Clear,Delivered
O000379,C03384,R0598,2024-03-21,16,0,North Indian,119,19,0,NONE,2.68,Low,D0422,29.0,3.0,Clear,Delivered
O000380,C00839,R0633,2024-07-20,13,1,Burgers,172,40,17,SAVE50,3.8,Low,D0054,34.0,4.0,Clear,Delivered
O000381,C03531,R0619,2024-10-21,22,0,Chinese,240,22,24,SAVE50,1.05,Heavy,D0199,27.0,3.0,Rain,Delivered
O000382,C03810,R0632,2024-11-29,16,0,Italian,128,15,0,NONE,2.57,Low,D0052,28.0,5.0,Clear,Delivered
O000383,C01798,R0433,2024-05-27,23,0,Continental,239,39,0,NONE,3.92,Low,D0571,25.0,3.0,Clear,Delivered
O000384,C00342,R0017,2024-12-09,13,0,Biryani,79,39,16,WELCOME20,4.02,Heavy,D0406,43.0,4.0,Clear,Delivered
O000385,C02221,R0610,2024-01-14,19,1,South Indian,178,25,18,FEST10,4.7,Heavy,D0168,47.0,3.0,Clear,Delivered
O000386,C02847,R0453,2024-09-09,13,0,Burgers,101,24,0,NONE,2.85,Low,D0018,36.0,3.0,Clear,Delivered
O000387,C02619,R0406,2024-10-19,21,1,Rolls & Wraps,130,23,13,SAVE50,2.9,Low,D0038,44.0,3.0,Clear,Delivered
O000388,C04348,R0217,2024-06-08,12,1,Chinese,261,45,0,NONE,11.44,Low,D0411,95.0,1.0,Rain,Delivered
O000389,C01654,R0275,2024-01-05,11,0,Healthy,173,24,17,SAVE50,2.52,Low,D0183,37.0,3.0,Clear,Delivered
O000390,C01934,R0026,2024-09-14,19,1,Italian,418,46,0,NONE,10.14,Heavy,D0436,78.0,1.0,Clear,Delivered
O000391,C01534,R0640,2024-05-08,13,0,Seafood,216,21,0,NONE,2.46,Heavy,D0169,36.0,4.0,Rain,Delivered
O000392,C01793,R0303,2024-02-26,21,0,North Indian,380,27,38,FEST10,3.26,Low,D0046,39.0,3.0,Clear,Delivered
O000393,C01427,R0541,2024-02-28,9,0,Italian,117,29,12,SAVE50,1.59,Moderate,D0194,32.0,4.0,Rain,Delivered
O000394,C03607,R0538,2024-10-14,7,0,Desserts,202,19,40,WELCOME20,1.09,Moderate,D0416,13.0,5.0,Clear,Delivered
O000395,C02386,R0198,2024-03-11,5,0,Italian,406,17,0,NONE,1.41,Low,D0270,18.0,4.0,Clear,Delivered
O000396,C02071,R0237,2024-06-30,13,1,Healthy,229,29,0,NONE,4.78,Moderate,D0105,47.0,4.0,Clear,Delivered
O000397,C00723,R0525,2024-12-22,20,1,Desserts,260,19,26,FEST10,1.54,Low,D0409,44.0,3.0,Clear,Delivered
O000398,C04787,R0219,2024-10-10,21,0,Desserts,104,36,21,WELCOME20,5.47,Low,D0123,43.0,3.0,Clear,Delivered
O000399,C01656,R0026,2024-07-23,21,0,Desserts,533,29,0,NONE,1.77,Low,D0257,29.0,4.0,Clear,Delivered
O000400,C02900,R0470,2024-07-16,21,0,North Indian,371,37,0,NONE,5.78,Low,D0367,45.0,2.0,Clear,Delivered
O000401,C04551,R0668,2024-03-03,13,1,South Indian,212,27,0,NONE,5.07,Low,D0246,47.0,4.0,Clear,Delivered
O000402,C01979,R0351,2024-06-16,18,1,South Indian,110,28,0,NONE,3.74,Low,D0047,36.0,4.0,Clear,Delivered
O000403,C04445,R0549,2024-02-24,13,1,Continental,211,37,0,NONE,3.51,Low,D0507,32.0,4.0,Clear,Delivered
O000404,C02412,R0189,2024-02-01,19,0,North Indian,180,31,18,FEST10,6.38,Low,D0027,51.0,2.0,Clear,Delivered
O000405,C00755,R0528,2024-02-10,21,1,Mexican,122,19,12,SAVE50,1.24,Heavy,D0085,41.0,4.0,Clear,Delivered
O000406,C00881,R0794,2024-08-14,10,0,South Indian,167,32,0,NONE,3.65,Moderate,D0183,33.0,3.0,Clear,Delivered
O000407,C00724,R0251,2024-03-13,16,0,South Indian,159,16,0,NONE,2.9,Low,D0082,30.0,4.0,Clear,Delivered
O000408,C00161,R0272,2024-02-25,15,1,North Indian,206,29,0,NONE,0.7,Low,D0570,28.0,4.0,Clear,Delivered
