customer_id,zone,signup_date,loyalty_tier
C00627,Rajajinagar,2023-07-28,Silver
C00628,Koramangala,2024-04-10,Gold
C00629,Jayanagar,2024-05-21,Gold
C00630,Rajajinagar,2023-09-09,Bronze
C00631,BTM Layout,2023-04-08,Bronze
C00632,Malleshwaram,2023-10-17,Bronze
C00633,Koramangala,2024-01-30,Gold
C00634,Whitefield,2023-01-30,Silver
C00635,Koramangala,2023-02-27,Bronze
C00636,Koramangala,2024-11-01,Bronze
C00637,Marathahalli,2023-01-27,Silver
C00638,Marathahalli,2023-10-25,Silver
C00639,Rajajinagar,2024-07-11,Bronze
C00640,Hebbal,2023-08-28,Silver
C00641,Marathahalli,2023-12-28,Silver
C00642,Rajajinagar,2023-03-05,Gold
C00643,Koramangala,2024-08-02,Bronze
C00644,Indiranagar,2024-04-07,Silver
C00645,Electronic City,2024-09-13,Bronze
C00646,Malleshwaram,2024-09-22,Silver
C00647,Koramangala,2023-09-14,Silver
C00648,Jayanagar,2023-01-31,Bronze
C00649,Marathahalli,2023-09-10,Gold
C00650,Koramangala,2023-04-17,Silver
C00651,HSR Layout,2024-01-25,Bronze
C00652,Hebbal,2023-04-17,Bronze
C00653,Marathahalli,2024-11-03,Silver
C00654,Indiranagar,2024-03-15,Bronze
C00655,Malleshwaram,2023-07-04,Bronze
C00656,Whitefield,2024-11-03,Bronze
C00657,Malleshwaram,2024-07-15,Bronze
C00658,Whitefield,2023-11-16,Bronze
C00659,Electronic City,2023-04-17,Gold
C00660,HSR Layout,2023-09-08,Gold
C00661,Indiranagar,2024-03-02,Bronze
C00662,Hebbal,2024-07-13,Bronze
C00663,Indiranagar,2023-07-11,Silver
C00664,Koramangala,2024-06-26,Silver
C00665,Whitefield,2023-07-26,Silver
C00666,Marathahalli,2023-06-30,Gold
C00667,Rajajinagar,2023-11-23,Gold
C00668,Yelahanka,2023-04-28,Bronze
C00669,Whitefield,2023-10-23,Bronze
C00670,HSR Layout,2023-09-19,Bronze
C00671,Koramangala,2023-07-24,Silver
C00672,Electronic City,2024-07-20,Bronze
C00673,Yelahanka,2023-08-31,Bronze
C00674,Marathahalli,2024-05-22,Bronze
C00675,Electronic City,2024-06-09,Bronze
C00676,HSR Layout,2024-05-01,Silver
C00677,Hebbal,2023-07-16,Bronze
C00678,Jayanagar,2024-08-28,Bronze
C00679,Koramangala,2023-06-22,Gold
C00680,Whitefield,2023-07-22,Silver
C00681,Koramangala,2024-09-30,Silver
C00682,Indiranagar,2023-09-05,Bronze
C00683,Koramangala,2024-05-23,Bronze
C00684,HSR Layout,2023-01-31,Bronze
C00685,Electronic City,2024-03-24,Bronze
C00686,Whitefield,2024-09-26,Bronze
C00687,HSR Layout,2024-06-01,Bronze
C00688,BTM Layout,2024-03-01,Bronze
C00689,Rajajinagar,2024-09-11,Bronze
C00690,Jayanagar,2023-08-06,Silver
C00691,Whitefield,2023-10-03,Bronze
C00692,Hebbal,2023-02-20,Bronze
C00693,Indiranagar,2024-05-24,Bronze
C00694,Whitefield,2024-06-12,Silver
C00695,Hebbal,2024-07-02,Bronze
C00696,Jayanagar,2024-06-30,Bronze
C00697,Marathahalli,2023-04-03,Gold
C00698,Electronic City,2024-05-01,Silver
C00699,Electronic City,2024-07-11,Bronze
C00700,Whitefield,2023-05-29,Silver
C00701,Indiranagar,2023-12-14,Silver
C00702,Whitefield,2024-10-28,Silver
C00703,Koramangala,2023-10-30,Bronze
C00704,Hebbal,2024-07-03,Bronze
C00705,Whitefield,2024-01-23,Bronze
C00706,Jayanagar,2024-04-25,Silver
C00707,Rajajinagar,2024-04-02,Silver
C00708,Rajajinagar,2024-04-20,Bronze
C00709,HSR Layout,2024-07-22,Bronze
C00710,HSR Layout,2024-10-22,Bronze
C00711,Yelahanka,2023-08-04,Bronze
C00712,Marathahalli,2024-11-08,Silver
C00713,Malleshwaram,2024-04-03,Gold
C00714,Hebbal,2024-03-10,Silver
C00715,Rajajinagar,2023-08-28,Bronze
C00716,Indiranagar,2023-11-01,Bronze
C00717,Jayanagar,2024-04-20,Bronze
C00718,Koramangala,2023-09-23,Silver
C00719,Electronic City,2023-07-29,Silver
C00720,BTM Layout,2024-08-20,Gold
C00721,Jayanagar,2023-10-31,Bronze
C00722,HSR Layout,2024-04-15,Bronze
C00723,Koramangala,2023-01-23,Silver
C00724,BTM Layout,2023-02-26,Bronze
C00725,Koramangala,2024-09-11,Silver
C00726,Koramangala,2023-04-14,Bronze
C00727,Indiranagar,2024-08-03,Bronze
C00728,Koramangala,2024-10-19,Bronze
C00729,HSR Layout,2023-12-18,Bronze
C00730,Jayanagar,2024-10-07,Bronze
C00731,Whitefield,2023-11-08,Silver
C00732,Koramangala,2024-11-25,Silver
C00733,Koramangala,2023-06-23,Bronze
C00734,Whitefield,2023-11-09,Gold
C00735,Koramangala,2023-10-11,Silver
C00736,Marathahalli,2024-07-26,Gold
C00737,Indiranagar,2023-02-01,Bronze
C00738,Whitefield,2024-08-27,Gold
C00739,HSR Layout,2023-01-18,Silver
C00740,HSR Layout,2023-08-19,Silver
C00741,Koramangala,2024-03-11,Silver
C00742,Koramangala,2023-04-17,Silver
C00743,Hebbal,2023-12-24,Bronze
C00744,Koramangala,2024-12-28,Bronze
C00745,Jayanagar,2024-08-23,Bronze
C00746,HSR Layout,2023-01-23,Bronze
C00747,Whitefield,2024-03-07,Bronze
C00748,HSR Layout,2024-03-12,Bronze
C00749,Rajajinagar,2023-02-19,Silver
C00750,Malleshwaram,2024-04-19,Bronze
C00751,Indiranagar,2024-01-16,Silver
C00752,Whitefield,2024-05-12,Bronze
C00753,Indiranagar,2023-08-06,Silver
C00754,HSR Layout,2023-07-06,Silver
C00755,Marathahalli,2024-06-21,Silver
C00756,Indiranagar,2024-06-10,Silver
C00757,Whitefield,2023-04-29,Gold
C00758,BTM Layout,2023-06-07,Bronze
C00759,Koramangala,2024-03-04,Bronze
C00760,HSR Layout,2024-08-28,Silver
C00761,Marathahalli,2023-05-28,Gold
C00762,Koramangala,2023-06-09,Silver
C00763,Koramangala,2024-08-12,Bronze
C00764,Koramangala,2024-05-23,Bronze
C00765,Hebbal,2024-10-20,Bronze
C00766,Koramangala,2024-07-25,Bronze
C00767,Indiranagar,2024-11-26,Bronze
C00768,Koramangala,2023-05-18,Silver
C00769,Koramangala,2023-07-18,Bronze
C00770,Electronic City,2023-06-23,Gold
C00771,Indiranagar,2023-02-10,Gold
C00772,Jayanagar,2024-07-22,Bronze
C00773,Electronic City,2024-04-28,Silver
C00774,Malleshwaram,2023-03-04,Gold
C00775,Koramangala,2023-05-25,Bronze
C00776,Malleshwaram,2023-05-20,Bronze
C00777,Electronic City,2023-10-22,Bronze
C00778,Indiranagar,2023-11-29,Bronze
C00779,Rajajinagar,2023-07-30,Bronze
C00780,Malleshwaram,2024-11-10,Bronze
C00781,Indiranagar,2023-06-05,Silver
C00782,Hebbal,2024-02-15,Bronze
C00783,HSR Layout,2023-11-16,Gold
C00784,Electronic City,2023-10-11,Gold
C00785,Yelahanka,2024-08-25,Silver
C00786,Whitefield,2024-12-15,Bronze
C00787,Malleshwaram,2023-01-05,Bronze
C00788,Whitefield,2023-12-05,Silver
C00789,Rajajinagar,2023-03-28,Silver
C00790,Electronic City,2023-11-13,Silver
C00791,Indiranagar,2024-03-26,Gold
C00792,HSR Layout,2023-10-28,Silver
C00793,Whitefield,2023-08-14,Bronze
C00794,Koramangala,2023-08-16,Bronze
C00795,Koramangala,2023-08-07,Bronze
C00796,Whitefield,2023-08-26,Bronze
C00797,Koramangala,2023-10-01,Bronze
C00798,Indiranagar,2024-05-17,Silver
C00799,Marathahalli,2023-03-12,Bronze
C00800,Marathahalli,2023-01-30,Bronze
C00801,Marathahalli,2024-01-13,Silver
C00802,Whitefield,2024-05-12,Silver
C00803,Hebbal,2023-07-08,Bronze
C00804,Electronic City,2023-05-27,Bronze
C00805,Koramangala,2024-04-01,Silver
C00806,Koramangala,2023-10-08,Bronze
C00807,Marathahalli,2024-06-21,Bronze
C00808,Indiranagar,2023-04-17,Silver
C00809,Jayanagar,2023-03-30,Bronze
C00810,Yelahanka,2024-02-08,Gold
C00811,Koramangala,2023-10-14,Silver
C00812,Koramangala,2024-06-16,Silver
C00813,Yelahanka,2024-01-05,Silver
C00814,Electronic City,2023-09-16,Bronze
C00815,Koramangala,2023-04-27,Gold
C00816,Hebbal,2023-04-30,Silver
C00817,Hebbal,2024-07-05,Bronze
C00818,Jayanagar,2023-06-15,Gold
C00819,Electronic City,2024-01-02,Bronze
C00820,Indiranagar,2024-08-20,Silver
C00821,Koramangala,2024-10-17,Bronze
C00822,Electronic City,2023-07-15,Bronze
C00823,Whitefield,2023-03-22,Gold
C00824,Marathahalli,2024-07-19,Silver
C00825,Malleshwaram,2024-05-16,Bronze
C00826,Koramangala,2023-08-30,Silver
C00827,Electronic City,2024-03-09,Bronze
C00828,Indiranagar,2023-05-18,Bronze
C00829,Hebbal,2024-05-26,Silver
C00830,Indiranagar,2024-06-14,Gold
C00831,Electronic City,2023-08-07,Bronze
C00832,Jayanagar,2023-12-09,Bronze
C00833,HSR Layout,2023-09-01,Bronze
C00834,Marathahalli,2023-01-23,Bronze
C00835,Marathahalli,2023-04-03,Gold
C00836,Jayanagar,2024-12-01,Silver
C00837,Rajajinagar,2023-11-29,Silver
C00838,Yelahanka,2023-04-18,Bronze
C00839,HSR Layout,2023-02-02,Bronze
C00840,Jayanagar,2023-09-15,Bronze
C00841,Koramangala,2024-12-18,Silver
C00842,Rajajinagar,2023-10-08,Bronze
C00843,Jayanagar,2024-12-30,Bronze
C00844,HSR Layout,2023-12-24,Bronze
C00845,Koramangala,2024-07-11,Silver
C00846,Hebbal,2024-07-27,Bronze
C00847,HSR Layout,2023-01-21,Gold
C00848,Marathahalli,2023-01-05,Silver
C00849,Koramangala,2024-11-04,Bronze
C00850,BTM Layout,2024-11-11,Bronze
C00851,Indiranagar,2023-04-07,Bronze
C00852,Indiranagar,2024-04-16,Gold
C00853,Malleshwaram,2024-11-05,Silver
C00854,Hebbal,2024-11-24,Gold
C00855,Indiranagar,2023-08-05,Gold
C00856,HSR Layout,2024-08-19,Bronze
C00857,Marathahalli,2024-04-16,Gold
C00858,Hebbal,2024-11-08,Silver
C00859,Whitefield,2023-04-18,Silver
C00860,Jayanagar,2024-03-14,Silver
C00861,Marathahalli,2023-01-18,Gold
C00862,Marathahalli,2023-09-18,Bronze
C00863,Rajajinagar,2023-01-09,Silver
C00864,Jayanagar,2023-11-20,Gold
C00865,Koramangala,2024-08-15,Bronze
C00866,Hebbal,2024-04-25,Silver
C00867,Hebbal,2023-08-20,Silver
C00868,Rajajinagar,2023-11-08,Bronze
C00869,Koramangala,2023-09-26,Silver
C00870,Indiranagar,2024-06-18,Gold
C00871,Marathahalli,2023-07-14,Bronze
C00872,Koramangala,2023-03-09,Bronze
C00873,Yelahanka,2024-01-05,Bronze
C00874,Whitefield,2024-08-28,Bronze
C00875,Marathahalli,2023-12-15,Bronze
C00876,Hebbal,2023-05-30,Bronze
C00877,HSR Layout,2023-02-03,Bronze
C00878,Whitefield,2024-11-20,Bronze
C00879,Electronic City,2024-07-09,Bronze
C00880,Electronic City,2023-04-24,Bronze
C00881,HSR Layout,2023-02-23,Silver
C00882,Electronic City,2023-04-05,Silver
C00883,BTM Layout,2023-10-02,Bronze
C00884,HSR Layout,2024-08-15,Silver
C00885,Indiranagar,2023-04-27,Silver
C00886,Whitefield,2024-08-20,Silver
C00887,HSR Layout,2023-01-02,Bronze
C00888,Koramangala,2024-06-23,Silver
C00889,Indiranagar,2023-07-26,Bronze
C00890,Marathahalli,2024-12-02,Bronze
C00891,Whitefield,2023-12-14,Bronze
C00892,BTM Layout,2023-07-17,Bronze
C00893,Indiranagar,2023-06-27,Silver
C00894,Koramangala,2024-08-26,Bronze
C00895,Rajajinagar,2023-10-22,Silver
C00896,Hebbal,2023-09-14,Silver
C00897,Indiranagar,2024-06-21,Bronze
C00898,Indiranagar,2024-01-28,Bronze
C00899,Indiranagar,2024-04-29,Bronze
C00900,Jayanagar,2023-11-22,Silver
C00901,HSR Layout,2023-02-16,Silver
C00902,Indiranagar,2023-01-05,Bronze
C00903,Koramangala,2023-01-29,Gold
C00904,HSR Layout,2024-02-24,Silver
C00905,BTM Layout,2024-01-10,Bronze
C00906,Electronic City,2024-06-29,Bronze
C00907,Jayanagar,2024-10-15,Bronze
C00908,Koramangala,2023-05-08,Bronze
C00909,Indiranagar,2024-11-29,Bronze
C00910,Whitefield,2024-11-11,Gold
C00911,Rajajinagar,2024-03-25,Silver
C00912,Hebbal,2024-01-23,Bronze
C00913,Hebbal,2023-05-09,Silver
C00914,Yelahanka,2023-05-11,Bronze
C00915,Yelahanka,2023-01-14,Bronze
C00916,BTM Layout,2024-04-16,Silver
C00917,Koramangala,2023-11-13,Bronze
C00918,Koramangala,2023-05-21,Bronze
C00919,Whitefield,2023-04-08,Bronze
C00920,Jayanagar,2023-02-16,Silver
C00921,Koramangala,2024-04-12,Bronze
C00922,Malleshwaram,2024-05-15,Silver
C00923,Electronic City,2024-04-06,Gold
C00924,Jayanagar,2023-03-22,Silver
C00925,Indiranagar,2023-01-31,Silver
C00926,Indiranagar,2023-03-19,Bronze
C00927,Indiranagar,2024-07-02,Silver
C00928,Malleshwaram,2024-06-24,Silver
C00929,Electronic City,2023-08-04,Bronze
C00930,Marathahalli,2023-02-10,Bronze
C00931,Whitefield,2023-08-22,Bronze
C00932,Whitefield,2024-08-14,Bronze
C00933,HSR Layout,2023-04-15,Bronze
C00934,Rajajinagar,2024-08-04,Gold
C00935,Rajajinagar,2023-12-05,Bronze
C00936,Indiranagar,2023-04-14,Bronze
C00937,BTM Layout,2024-11-12,Bronze
C00938,Koramangala,2024-01-14,Bronze
C00939,Hebbal,2024-05-05,Gold
C00940,Koramangala,2023-03-12,Bronze
C00941,Indiranagar,2023-09-29,Silver
C00942,Malleshwaram,2024-04-06,Bronze
C00943,Indiranagar,2024-04-16,Bronze
C00944,HSR Layout,2023-02-15,Bronze
C00945,HSR Layout,2024-03-17,Bronze
C00946,Indiranagar,2024-11-20,Bronze
C00947,Marathahalli,2024-07-28,Bronze
C00948,Malleshwaram,2023-06-01,Bronze
C00949,Hebbal,2024-10-28,Gold
C00950,Whitefield,2024-05-13,Gold
C00951,Jayanagar,2023-02-11,Gold
C00952,Indiranagar,2023-04-04,Silver
C00953,Indiranagar,2024-11-03,Bronze
C00954,Indiranagar,2023-06-03,Bronze
C00955,BTM Layout,2023-03-12,Silver
C00956,Hebbal,2023-11-26,Bronze
C00957,Rajajinagar,2024-01-19,Gold
C00958,Jayanagar,2024-02-23,Silver
C00959,Jayanagar,2024-04-25,Bronze
C00960,Jayanagar,2024-12-30,Silver
C00961,Jayanagar,2024-07-08,Gold
C00962,HSR Layout,2023-01-19,Silver
C00963,Koramangala,2023-03-06,Bronze
C00964,Koramangala,2023-01-01,Bronze
C00965,BTM Layout,2023-10-16,Bronze
C00966,HSR Layout,2023-09-13,Silver
C00967,BTM Layout,2024-11-12,Gold
C00968,Indiranagar,2023-09-25,Gold
C00969,Jayanagar,2023-01-23,Bronze
C00970,Indiranagar,2024-10-07,Bronze
C00971,Indiranagar,2023-07-09,Bronze
C00972,Koramangala,2024-10-28,Silver
C00973,Koramangala,2024-07-19,Gold
C00974,Hebbal,2024-10-04,Bronze
C00975,Whitefield,2024-08-21,Bronze
C00976,Electronic City,2023-04-15,Bronze
C00977,HSR Layout,2024-04-02,Silver
C00978,HSR Layout,2023-10-28,Silver
C00979,Jayanagar,2024-04-04,Bronze
C00980,Indiranagar,2024-06-28,Bronze
C00981,Yelahanka,2024-01-01,Bronze
C00982,Malleshwaram,2023-08-17,Silver
C00983,Marathahalli,2024-10-30,Silver
C00984,HSR Layout,2024-04-29,Silver
C00985,Koramangala,2024-10-08,Silver
C00986,BTM Layout,2023-06-23,Bronze
C00987,Whitefield,2024-09-03,Bronze
C00988,Koramangala,2023-08-25,Silver
C00989,Whitefield,2023-12-03,Bronze
C00990,Rajajinagar,2024-09-20,Bronze
C00991,Electronic City,2023-09-16,Gold
C00992,Rajajinagar,2023-07-02,Bronze
C00993,Rajajinagar,2024-10-30,Bronze
C00994,Indiranagar,2024-12-04,Silver
C00995,BTM Layout,2023-08-16,Silver
C00996,HSR Layout,2023-08-12,Gold
C00997,Electronic City,2023-06-16,Gold
C00998,Koramangala,2023-01-18,Bronze
C00999,Yelahanka,2024-02-08,Bronze
C01000,Whitefield,2023-07-06,Bronze
C01001,Koramangala,2024-09-11,Bronze
C01002,HSR Layout,2023-05-05,Bronze
C01003,Koramangala,2024-04-08,Bronze
C01004,Koramangala,2024-01-05,Silver
C01005,Electronic City,2024-03-22,Silver
C01006,HSR Layout,2023-03-24,Gold
C01007,BTM Layout,2023-12-07,Bronze
C01008,Whitefield,2024-04-02,Bronze
C01009,Marathahalli,2023-09-06,Bronze
C01010,HSR Layout,2024-09-30,Gold
C01011,Electronic City,2024-01-22,Silver
C01012,Electronic City,2023-09-22,Gold
C01013,HSR Layout,2023-01-23,Bronze
C01014,BTM Layout,2023-05-03,Gold
C01015,Whitefield,2023-12-14,Gold
C01016,Indiranagar,2023-10-20,Bronze
C01017,Marathahalli,2024-09-28,Bronze
C01018,Malleshwaram,2024-07-27,Bronze
C01019,Koramangala,2023-04-27,Silver
C01020,HSR Layout,2024-03-07,Silver
C01021,Hebbal,2023-11-28,Bronze
C01022,Marathahalli,2023-03-15,Silver
C01023,Yelahanka,2024-05-01,Silver
C01024,Jayanagar,2024-01-28,Bronze
C01025,Electronic City,2023-03-05,Silver
C01026,Whitefield,2023-12-08,Bronze
C01027,BTM Layout,2024-06-18,Bronze
C01028,Whitefield,2023-08-27,Bronze
C01029,Marathahalli,2023-09-18,Silver
C01030,HSR Layout,2023-03-22,Bronze
C01031,Jayanagar,2023-05-30,Silver
C01032,Marathahalli,2024-12-17,Gold
C01033,Jayanagar,2024-03-29,Gold
C01034,Hebbal,2023-05-09,Gold
C01035,HSR Layout,2023-12-19,Silver
C01036,Electronic City,2023-05-21,Bronze
C01037,Whitefield,2023-11-20,Silver
C01038,HSR Layout,2023-04-17,Bronze
C01039,HSR Layout,2024-03-27,Silver
C01040,Koramangala,2024-02-21,Bronze
C01041,Koramangala,2024-04-07,Silver
C01042,Marathahalli,2023-11-20,Bronze
C01043,Electronic City,2023-07-28,Bronze
C01044,Marathahalli,2023-07-02,Gold
C01045,Koramangala,2023-06-07,Bronze
C01046,Whitefield,2023-11-10,Silver
C01047,Indiranagar,2023-11-26,Silver
C01048,Rajajinagar,2024-05-06,Silver
C01049,Hebbal,2023-02-08,Bronze
C01050,Indiranagar,2023-07-25,Bronze
C01051,Marathahalli,2024-09-14,Silver
C01052,Koramangala,2024-10-30,Bronze
C01053,Indiranagar,2024-11-10,Bronze
C01054,Koramangala,2023-08-12,Bronze
C01055,Whitefield,2023-04-11,Bronze
C01056,Marathahalli,2023-05-25,Silver
C01057,Hebbal,2023-04-07,Bronze
C01058,Indiranagar,2024-11-27,Silver
C01059,Jayanagar,2024-10-06,Gold
C01060,Marathahalli,2024-08-14,Bronze
C01061,BTM Layout,2024-06-16,Bronze
C01062,Electronic City,2023-09-08,Silver
C01063,Indiranagar,2023-12-14,Silver
C01064,Electronic City,2024-09-06,Silver
C01065,Whitefield,2024-08-17,Bronze
C01066,Yelahanka,2024-01-14,Silver
C01067,HSR Layout,2024-09-03,Bronze
C01068,Marathahalli,2023-09-11,Bronze
C01069,Koramangala,2023-10-29,Bronze
C01070,HSR Layout,2024-09-04,Bronze
C01071,Hebbal,2023-10-02,Bronze
C01072,Electronic City,2024-07-03,Silver
C01073,HSR Layout,2023-11-27,Bronze
C01074,BTM Layout,2023-08-06,Bronze
C01075,Malleshwaram,2023-06-09,Gold
C01076,Whitefield,2024-03-18,Silver
C01077,Jayanagar,2023-12-17,Bronze
C01078,HSR Layout,2023-09-27,Bronze
C01079,Electronic City,2024-06-26,Silver
C01080,Whitefield,2023-01-01,Bronze
C01081,Indiranagar,2023-03-09,Bronze
C01082,Hebbal,2024-12-03,Bronze
C01083,BTM Layout,2024-04-29,Bronze
C01084,Malleshwaram,2024-02-06,Silver
C01085,Yelahanka,2023-01-11,Bronze
C01086,Marathahalli,2024-03-12,Silver
C01087,Rajajinagar,2023-11-14,Gold
C01088,Rajajinagar,2024-03-13,Silver
C01089,HSR Layout,2023-01-30,Silver
C01090,HSR Layout,2024-02-06,Silver
C01091,Indiranagar,2024-02-26,Bronze
C01092,Electronic City,2023-07-31,Silver
C01093,Whitefield,2023-02-09,Bronze
C01094,Indiranagar,2024-12-10,Bronze
C01095,Electronic City,2024-06-01,Bronze
C01096,HSR Layout,2024-03-29,Bronze
C01097,Indiranagar,2024-07-13,Bronze
C01098,Malleshwaram,2024-05-04,Silver
C01099,Hebbal,2023-04-09,Gold
C01100,Indiranagar,2023-11-28,Silver
C01101,Koramangala,2024-10-10,Bronze
C01102,Whitefield,2023-07-30,Bronze
C01103,Rajajinagar,2024-12-10,Silver
C01104,Malleshwaram,2023-02-16,Silver
C01105,Koramangala,2023-08-30,Bronze
C01106,Rajajinagar,2023-09-13,Bronze
C01107,Koramangala,2024-03-26,Gold
C01108,HSR Layout,2023-05-09,Bronze
C01109,Yelahanka,2023-06-17,Bronze
C01110,Indiranagar,2024-04-28,Bronze
C01111,Koramangala,2023-07-27,Silver
C01112,HSR Layout,2024-10-03,Bronze
C01113,Electronic City,2024-09-27,Gold
C01114,BTM Layout,2023-08-10,Bronze
C01115,Yelahanka,2024-02-13,Gold
C01116,Koramangala,2023-09-01,Bronze
C01117,Koramangala,2023-09-09,Silver
C01118,Rajajinagar,2024-05-04,Gold
C01119,Indiranagar,2023-08-02,Bronze
C01120,Hebbal,2023-04-19,Silver
C01121,Marathahalli,2023-07-09,Bronze
C01122,Koramangala,2024-11-09,Silver
C01123,Malleshwaram,2023-07-09,Bronze
C01124,Indiranagar,2023-09-23,Bronze
C01125,HSR Layout,2024-04-04,Silver
C01126,Jayanagar,2023-03-15,Bronze
C01127,Jayanagar,2023-07-15,Silver
C01128,Marathahalli,2023-05-08,Bronze
C01129,Electronic City,2024-11-05,Silver
C01130,Yelahanka,2024-11-11,Silver
C01131,Yelahanka,2024-07-05,Bronze
C01132,Jayanagar,2023-06-30,Bronze
C01133,Koramangala,2024-03-25,Bronze
C01134,Marathahalli,2024-04-28,Bronze
C01135,Yelahanka,2024-09-26,Bronze
C01136,Whitefield,2023-04-25,Bronze
C01137,HSR Layout,2024-06-21,Bronze
C01138,HSR Layout,2023-05-22,Bronze
C01139,Koramangala,2024-02-20,Bronze
C01140,Marathahalli,2024-10-03,Bronze
C01141,Whitefield,2023-02-15,Gold
C01142,Rajajinagar,2023-04-19,Bronze
C01143,Malleshwaram,2024-08-16,Bronze
C01144,Malleshwaram,2023-01-14,Bronze
C01145,HSR Layout,2024-05-15,Silver
C01146,Whitefield,2024-01-01,Silver
C01147,Marathahalli,2023-09-11,Bronze
C01148,Rajajinagar,2024-09-21,Bronze
C01149,Jayanagar,2024-09-11,Silver
C01150,Hebbal,2023-08-26,Bronze
C01151,Koramangala,2023-01-04,Bronze
C01152,Hebbal,2023-04-04,Silver
C01153,Koramangala,2023-03-20,Bronze
C01154,Koramangala,2024-12-18,Silver
C01155,Jayanagar,2024-03-11,Bronze
C01156,Koramangala,2024-05-09,Bronze
C01157,Koramangala,2023-06-18,Bronze
C01158,Koramangala,2024-09-13,Bronze
C01159,HSR Layout,2024-06-11,Gold
C01160,Rajajinagar,2024-07-03,Gold
C01161,Koramangala,2023-12-08,Bronze
C01162,Electronic City,2024-05-24,Bronze
C01163,Malleshwaram,2024-02-02,Bronze
C01164,Indiranagar,2023-10-08,Silver
C01165,Koramangala,2024-03-09,Bronze
C01166,Hebbal,2023-08-25,Gold
C01167,Malleshwaram,2024-11-26,Bronze
C01168,Jayanagar,2024-06-07,Gold
C01169,Malleshwaram,2024-06-23,Bronze
C01170,Koramangala,2024-06-07,Bronze
C01171,HSR Layout,2023-11-24,Bronze
C01172,Marathahalli,2024-11-24,Bronze
C01173,Indiranagar,2023-06-01,Silver
C01174,Rajajinagar,2024-02-20,Bronze
C01175,Jayanagar,2023-02-20,Silver
C01176,Rajajinagar,2023-08-04,Bronze
C01177,HSR Layout,2024-02-24,Gold
C01178,Whitefield,2023-12-24,Gold
C01179,Indiranagar,2024-11-18,Bronze
C01180,Indiranagar,2024-03-24,Silver
C01181,Rajajinagar,2023-10-28,Bronze
C01182,Koramangala,2023-11-08,Silver
C01183,Koramangala,2024-03-22,Gold
C01184,Indiranagar,2024-07-31,Silver
C01185,Indiranagar,2023-07-21,Silver
C01186,Malleshwaram,2024-03-02,Bronze
C01187,HSR Layout,2024-02-24,Silver
C01188,Yelahanka,2023-01-07,Silver
C01189,Koramangala,2024-10-28,Gold
C01190,Electronic City,2024-02-20,Bronze
C01191,HSR Layout,2023-06-26,Bronze
C01192,HSR Layout,2024-04-07,Bronze
C01193,Hebbal,2024-05-09,Bronze
C01194,Yelahanka,2024-10-30,Gold
C01195,Hebbal,2023-01-25,Bronze
C01196,Indiranagar,2023-10-30,Bronze
C01197,Indiranagar,2023-05-12,Bronze
C01198,Electronic City,2024-02-24,Bronze
C01199,Whitefield,2024-01-02,Bronze
C01200,Marathahalli,2023-12-13,Gold
C01201,Jayanagar,2024-12-17,Gold
C01202,Jayanagar,2024-01-24,Bronze
C01203,Malleshwaram,2023-10-28,Silver
C01204,Marathahalli,2023-02-19,Bronze
C01205,Koramangala,2023-07-31,Bronze
C01206,Koramangala,2024-10-17,Silver
C01207,Electronic City,2023-11-26,Bronze
C01208,HSR Layout,2024-10-26,Bronze
C01209,Indiranagar,2024-01-24,Silver
C01210,HSR Layout,2024-02-05,Bronze
C01211,Rajajinagar,2023-11-10,Gold
C01212,Malleshwaram,2024-02-11,Bronze
C01213,Jayanagar,2023-02-18,Bronze
C01214,Whitefield,2023-02-12,Silver
C01215,Indiranagar,2023-12-14,Gold
C01216,Jayanagar,2024-03-12,Bronze
C01217,Whitefield,2024-02-07,Silver
C01218,Jayanagar,2023-11-10,Silver
C01219,Marathahalli,2023-08-03,Bronze
C01220,Koramangala,2024-06-01,Bronze
C01221,Koramangala,2024-03-17,Silver
C01222,Indiranagar,2023-02-04,Bronze
C01223,Hebbal,2023-11-27,Bronze
C01224,Electronic City,2024-06-02,Bronze
C01225,Indiranagar,2024-07-26,Bronze
C01226,Hebbal,2023-07-29,Silver
C01227,HSR Layout,2024-11-06,Bronze
C01228,HSR Layout,2024-04-20,Bronze
C01229,BTM Layout,2023-11-16,Silver
C01230,Koramangala,2024-04-02,Silver
C01231,Indiranagar,2024-09-28,Bronze
C01232,Electronic City,2023-06-15,Gold
C01233,Indiranagar,2023-04-20,Silver
C01234,Marathahalli,2023-11-18,Bronze
